event_id: EVT00000001, load_id: LOAD00000001, trip_id: TRIP00000001, event_type: Pickup, facility_id: FAC00034, scheduled_datetime: 2022-01-01 18:00:00.000000, actual_datetime: 2022-01-01 20:58:55.918185, detention_minutes: 0, on_time_flag: False, location_city: Houston, location_state: TX
event_id: EVT00002761, load_id: LOAD00001381, trip_id: TRIP00001381, event_type: Pickup, facility_id: FAC00031, scheduled_datetime: 2022-01-18 15:00:00.000000, actual_datetime: 2022-01-18 15:50:10.146446, detention_minutes: 30, on_time_flag: True, location_city: Phoenix, location_state: AZ
event_id: EVT00002762, load_id: LOAD00001381, trip_id: TRIP00001381, event_type: Delivery, facility_id: FAC00027, scheduled_datetime: 2022-01-20 12:32:10.146446, actual_datetime: 2022-01-20 12:31:21.110328, detention_minutes: 0, on_time_flag: True, location_city: Philadelphia, location_state: PA
event_id: EVT00002763, load_id: LOAD00001382, trip_id: TRIP00001382, event_type: Pickup, facility_id: FAC00019, scheduled_datetime: 2022-01-18 06:00:00.000000, actual_datetime: 2022-01-18 09:11:40.555686, detention_minutes: 0, on_time_flag: False, location_city: Miami, location_state: FL
event_id: EVT00002764, load_id: LOAD00001382, trip_id: TRIP00001382, event_type: Delivery, facility_id: FAC00043, scheduled_datetime: 2022-01-19 05:35:40.555686, actual_datetime: 2022-01-19 10:37:37.230765, detention_minutes: 35, on_time_flag: False, location_city: Dallas, location_state: TX
event_id: EVT00002765, load_id: LOAD00001383, trip_id: TRIP00001383, event_type: Pickup, facility_id: FAC00015, scheduled_datetime: 2022-01-18 18:00:00.000000, actual_datetime: 2022-01-18 19:50:56.455244, detention_minutes: 18, on_time_flag: True, location_city: Dallas, location_state: TX
event_id: EVT00002766, load_id: LOAD00001383, trip_id: TRIP00001383, event_type: Delivery, facility_id: FAC00039, scheduled_datetime: 2022-01-20 01:38:56.455244, actual_datetime: 2022-01-20 04:48:46.648789, detention_minutes: 15, on_time_flag: False, location_city: New York, location_state: NY
event_id: EVT00002767, load_id: LOAD00001384, trip_id: TRIP00001384, event_type: Pickup, facility_id: FAC00004, scheduled_datetime: 2022-01-18 06:00:00.000000, actual_datetime: 2022-01-18 07:47:44.822938, detention_minutes: 12, on_time_flag: True, location_city: Miami, location_state: FL
event_id: EVT00002768, load_id: LOAD00001384, trip_id: TRIP00001384, event_type: Delivery, facility_id: FAC00017, scheduled_datetime: 2022-01-20 20:17:44.822938, actual_datetime: 2022-01-21 01:29:04.140877, detention_minutes: 35, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00002769, load_id: LOAD00001385, trip_id: TRIP00001385, event_type: Pickup, facility_id: FAC00004, scheduled_datetime: 2022-01-18 18:00:00.000000, actual_datetime: 2022-01-18 17:04:05.317703, detention_minutes: 40, on_time_flag: True, location_city: Las Vegas, location_state: NV
event_id: EVT00002770, load_id: LOAD00001385, trip_id: TRIP00001385, event_type: Delivery, facility_id: FAC00035, scheduled_datetime: 2022-01-19 17:58:05.317703, actual_datetime: 2022-01-19 15:42:26.623769, detention_minutes: 14, on_time_flag: False, location_city: Dallas, location_state: TX
event_id: EVT00002771, load_id: LOAD00001386, trip_id: TRIP00001386, event_type: Pickup, facility_id: FAC00035, scheduled_datetime: 2022-01-18 11:00:00.000000, actual_datetime: 2022-01-18 13:51:33.935335, detention_minutes: 137, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00002772, load_id: LOAD00001386, trip_id: TRIP00001386, event_type: Delivery, facility_id: FAC00030, scheduled_datetime: 2022-01-20 05:39:33.935335, actual_datetime: 2022-01-20 09:54:38.727844, detention_minutes: 44, on_time_flag: False, location_city: Indianapolis, location_state: IN
event_id: EVT00002773, load_id: LOAD00001387, trip_id: TRIP00001387, event_type: Pickup, facility_id: FAC00040, scheduled_datetime: 2022-01-18 13:00:00.000000, actual_datetime: 2022-01-18 11:21:29.919592, detention_minutes: 89, on_time_flag: True, location_city: Atlanta, location_state: GA
event_id: EVT00002774, load_id: LOAD00001387, trip_id: TRIP00001387, event_type: Delivery, facility_id: FAC00026, scheduled_datetime: 2022-01-19 00:57:29.919592, actual_datetime: 2022-01-19 00:46:24.359690, detention_minutes: 96, on_time_flag: True, location_city: Chicago, location_state: IL
event_id: EVT00002775, load_id: LOAD00001388, trip_id: TRIP00001388, event_type: Pickup, facility_id: FAC00037, scheduled_datetime: 2022-01-18 10:00:00.000000, actual_datetime: 2022-01-18 13:00:45.014960, detention_minutes: 142, on_time_flag: False, location_city: Columbus, location_state: OH
event_id: EVT00002776, load_id: LOAD00001388, trip_id: TRIP00001388, event_type: Delivery, facility_id: FAC00050, scheduled_datetime: 2022-01-18 20:42:45.014960, actual_datetime: 2022-01-18 23:36:04.500896, detention_minutes: 75, on_time_flag: False, location_city: Philadelphia, location_state: PA
event_id: EVT00002777, load_id: LOAD00001389, trip_id: TRIP00001389, event_type: Pickup, facility_id: FAC00045, scheduled_datetime: 2022-01-18 17:00:00.000000, actual_datetime: 2022-01-18 18:51:41.933371, detention_minutes: 66, on_time_flag: True, location_city: Las Vegas, location_state: NV
event_id: EVT00002778, load_id: LOAD00001389, trip_id: TRIP00001389, event_type: Delivery, facility_id: FAC00033, scheduled_datetime: 2022-01-19 20:21:41.933371, actual_datetime: 2022-01-19 19:32:00.175400, detention_minutes: 0, on_time_flag: True, location_city: Kansas City, location_state: MO
event_id: EVT00002779, load_id: LOAD00001390, trip_id: TRIP00001390, event_type: Pickup, facility_id: FAC00043, scheduled_datetime: 2022-01-18 16:00:00.000000, actual_datetime: 2022-01-18 15:47:29.509400, detention_minutes: 149, on_time_flag: True, location_city: Columbus, location_state: OH
event_id: EVT00002780, load_id: LOAD00001390, trip_id: TRIP00001390, event_type: Delivery, facility_id: FAC00003, scheduled_datetime: 2022-01-20 14:47:29.509400, actual_datetime: 2022-01-20 12:48:28.223273, detention_minutes: 149, on_time_flag: True, location_city: Portland, location_state: OR
event_id: EVT00002781, load_id: LOAD00001391, trip_id: TRIP00001391, event_type: Pickup, facility_id: FAC00019, scheduled_datetime: 2022-01-18 11:00:00.000000, actual_datetime: 2022-01-18 14:38:34.047872, detention_minutes: 32, on_time_flag: False, location_city: Philadelphia, location_state: PA
event_id: EVT00002782, load_id: LOAD00001391, trip_id: TRIP00001391, event_type: Delivery, facility_id: FAC00016, scheduled_datetime: 2022-01-19 03:26:34.047872, actual_datetime: 2022-01-19 09:26:07.618666, detention_minutes: 176, on_time_flag: False, location_city: Indianapolis, location_state: IN
event_id: EVT00002783, load_id: LOAD00001392, trip_id: TRIP00001392, event_type: Pickup, facility_id: FAC00031, scheduled_datetime: 2022-01-18 06:00:00.000000, actual_datetime: 2022-01-18 09:10:20.782463, detention_minutes: 0, on_time_flag: False, location_city: Kansas City, location_state: MO
event_id: EVT00002784, load_id: LOAD00001392, trip_id: TRIP00001392, event_type: Delivery, facility_id: FAC00034, scheduled_datetime: 2022-01-18 19:40:20.782463, actual_datetime: 2022-01-18 17:32:12.496659, detention_minutes: 112, on_time_flag: False, location_city: Indianapolis, location_state: IN
event_id: EVT00002785, load_id: LOAD00001393, trip_id: TRIP00001393, event_type: Pickup, facility_id: FAC00006, scheduled_datetime: 2022-01-18 12:00:00.000000, actual_datetime: 2022-01-18 13:42:14.392589, detention_minutes: 149, on_time_flag: True, location_city: Phoenix, location_state: AZ
event_id: EVT00002786, load_id: LOAD00001393, trip_id: TRIP00001393, event_type: Delivery, facility_id: FAC00012, scheduled_datetime: 2022-01-19 14:36:14.392589, actual_datetime: 2022-01-19 14:42:54.683697, detention_minutes: 0, on_time_flag: True, location_city: Kansas City, location_state: MO
event_id: EVT00002787, load_id: LOAD00001394, trip_id: TRIP00001394, event_type: Pickup, facility_id: FAC00019, scheduled_datetime: 2022-01-18 18:00:00.000000, actual_datetime: 2022-01-18 20:14:55.229012, detention_minutes: 101, on_time_flag: False, location_city: Minneapolis, location_state: MN
event_id: EVT00002788, load_id: LOAD00001394, trip_id: TRIP00001394, event_type: Delivery, facility_id: FAC00040, scheduled_datetime: 2022-01-20 05:50:55.229012, actual_datetime: 2022-01-20 05:22:53.901004, detention_minutes: 52, on_time_flag: True, location_city: Los Angeles, location_state: CA
event_id: EVT00002789, load_id: LOAD00001395, trip_id: TRIP00001395, event_type: Pickup, facility_id: FAC00015, scheduled_datetime: 2022-01-18 08:00:00.000000, actual_datetime: 2022-01-18 07:33:15.173938, detention_minutes: 94, on_time_flag: True, location_city: Kansas City, location_state: MO
event_id: EVT00002790, load_id: LOAD00001395, trip_id: TRIP00001395, event_type: Delivery, facility_id: FAC00011, scheduled_datetime: 2022-01-19 13:45:15.173938, actual_datetime: 2022-01-19 15:21:51.155415, detention_minutes: 57, on_time_flag: True, location_city: Los Angeles, location_state: CA
event_id: EVT00002791, load_id: LOAD00001396, trip_id: TRIP00001396, event_type: Pickup, facility_id: FAC00003, scheduled_datetime: 2022-01-18 17:00:00.000000, actual_datetime: 2022-01-18 18:44:02.950894, detention_minutes: 172, on_time_flag: True, location_city: Houston, location_state: TX
event_id: EVT00002792, load_id: LOAD00001396, trip_id: TRIP00001396, event_type: Delivery, facility_id: FAC00018, scheduled_datetime: 2022-01-19 04:20:02.950894, actual_datetime: 2022-01-19 03:08:50.531340, detention_minutes: 21, on_time_flag: True, location_city: Memphis, location_state: TN
event_id: EVT00002793, load_id: LOAD00001397, trip_id: TRIP00001397, event_type: Pickup, facility_id: FAC00045, scheduled_datetime: 2022-01-18 10:00:00.000000, actual_datetime: 2022-01-18 09:20:30.648439, detention_minutes: 171, on_time_flag: True, location_city: Las Vegas, location_state: NV
event_id: EVT00002794, load_id: LOAD00001397, trip_id: TRIP00001397, event_type: Delivery, facility_id: FAC00011, scheduled_datetime: 2022-01-18 13:56:30.648439, actual_datetime: 2022-01-18 12:24:07.550079, detention_minutes: 0, on_time_flag: True, location_city: Los Angeles, location_state: CA
event_id: EVT00002795, load_id: LOAD00001398, trip_id: TRIP00001398, event_type: Pickup, facility_id: FAC00047, scheduled_datetime: 2022-01-18 06:00:00.000000, actual_datetime: 2022-01-18 05:52:25.832531, detention_minutes: 159, on_time_flag: True, location_city: Houston, location_state: TX
event_id: EVT00002796, load_id: LOAD00001398, trip_id: TRIP00001398, event_type: Delivery, facility_id: FAC00048, scheduled_datetime: 2022-01-19 17:10:25.832531, actual_datetime: 2022-01-19 23:07:32.032961, detention_minutes: 174, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00002797, load_id: LOAD00001399, trip_id: TRIP00001399, event_type: Pickup, facility_id: FAC00043, scheduled_datetime: 2022-01-18 15:00:00.000000, actual_datetime: 2022-01-18 15:28:02.069093, detention_minutes: 33, on_time_flag: True, location_city: Charlotte, location_state: NC
event_id: EVT00002798, load_id: LOAD00001399, trip_id: TRIP00001399, event_type: Delivery, facility_id: FAC00044, scheduled_datetime: 2022-01-19 19:40:02.069093, actual_datetime: 2022-01-19 18:45:10.124555, detention_minutes: 199, on_time_flag: True, location_city: Denver, location_state: CO
event_id: EVT00002799, load_id: LOAD00001400, trip_id: TRIP00001400, event_type: Pickup, facility_id: FAC00045, scheduled_datetime: 2022-01-18 14:00:00.000000, actual_datetime: 2022-01-18 17:53:17.705805, detention_minutes: 82, on_time_flag: False, location_city: New York, location_state: NY
event_id: EVT00002800, load_id: LOAD00001400, trip_id: TRIP00001400, event_type: Delivery, facility_id: FAC00001, scheduled_datetime: 2022-01-19 04:11:17.705805, actual_datetime: 2022-01-19 04:33:57.542897, detention_minutes: 186, on_time_flag: True, location_city: Columbus, location_state: OH
event_id: EVT00002801, load_id: LOAD00001401, trip_id: TRIP00001401, event_type: Pickup, facility_id: FAC00030, scheduled_datetime: 2022-01-18 07:00:00.000000, actual_datetime: 2022-01-18 05:51:23.003256, detention_minutes: 9, on_time_flag: True, location_city: Houston, location_state: TX
event_id: EVT00002802, load_id: LOAD00001401, trip_id: TRIP00001401, event_type: Delivery, facility_id: FAC00038, scheduled_datetime: 2022-01-18 15:21:23.003256, actual_datetime: 2022-01-18 15:25:43.958231, detention_minutes: 98, on_time_flag: True, location_city: Memphis, location_state: TN
event_id: EVT00002803, load_id: LOAD00001402, trip_id: TRIP00001402, event_type: Pickup, facility_id: FAC00014, scheduled_datetime: 2022-01-18 18:00:00.000000, actual_datetime: 2022-01-18 19:56:36.236294, detention_minutes: 64, on_time_flag: True, location_city: Atlanta, location_state: GA
event_id: EVT00002804, load_id: LOAD00001402, trip_id: TRIP00001402, event_type: Delivery, facility_id: FAC00049, scheduled_datetime: 2022-01-19 08:50:36.236294, actual_datetime: 2022-01-19 05:57:20.109340, detention_minutes: 3, on_time_flag: False, location_city: Chicago, location_state: IL
event_id: EVT00002805, load_id: LOAD00001403, trip_id: TRIP00001403, event_type: Pickup, facility_id: FAC00019, scheduled_datetime: 2022-01-18 11:00:00.000000, actual_datetime: 2022-01-18 11:29:15.636669, detention_minutes: 85, on_time_flag: True, location_city: Minneapolis, location_state: MN
event_id: EVT00002806, load_id: LOAD00001403, trip_id: TRIP00001403, event_type: Delivery, facility_id: FAC00047, scheduled_datetime: 2022-01-19 18:23:15.636669, actual_datetime: 2022-01-19 21:59:55.737268, detention_minutes: 46, on_time_flag: False, location_city: Los Angeles, location_state: CA
event_id: EVT00002807, load_id: LOAD00001404, trip_id: TRIP00001404, event_type: Pickup, facility_id: FAC00026, scheduled_datetime: 2022-01-18 10:00:00.000000, actual_datetime: 2022-01-18 08:25:55.487903, detention_minutes: 50, on_time_flag: True, location_city: Denver, location_state: CO
event_id: EVT00002808, load_id: LOAD00001404, trip_id: TRIP00001404, event_type: Delivery, facility_id: FAC00040, scheduled_datetime: 2022-01-18 18:49:55.487903, actual_datetime: 2022-01-18 20:43:24.445560, detention_minutes: 203, on_time_flag: True, location_city: Kansas City, location_state: MO
event_id: EVT00002809, load_id: LOAD00001405, trip_id: TRIP00001405, event_type: Pickup, facility_id: FAC00044, scheduled_datetime: 2022-01-18 07:00:00.000000, actual_datetime: 2022-01-18 10:06:55.884239, detention_minutes: 0, on_time_flag: False, location_city: Philadelphia, location_state: PA
event_id: EVT00002810, load_id: LOAD00001405, trip_id: TRIP00001405, event_type: Delivery, facility_id: FAC00011, scheduled_datetime: 2022-01-20 15:54:55.884239, actual_datetime: 2022-01-20 19:53:20.856920, detention_minutes: 69, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00002811, load_id: LOAD00001406, trip_id: TRIP00001406, event_type: Pickup, facility_id: FAC00031, scheduled_datetime: 2022-01-18 15:00:00.000000, actual_datetime: 2022-01-18 15:34:26.576370, detention_minutes: 109, on_time_flag: True, location_city: Dallas, location_state: TX
event_id: EVT00002812, load_id: LOAD00001406, trip_id: TRIP00001406, event_type: Delivery, facility_id: FAC00037, scheduled_datetime: 2022-01-19 06:52:26.576370, actual_datetime: 2022-01-19 09:07:33.363069, detention_minutes: 201, on_time_flag: False, location_city: Indianapolis, location_state: IN
event_id: EVT00002813, load_id: LOAD00001407, trip_id: TRIP00001407, event_type: Pickup, facility_id: FAC00043, scheduled_datetime: 2022-01-18 18:00:00.000000, actual_datetime: 2022-01-18 19:00:28.283837, detention_minutes: 131, on_time_flag: True, location_city: Columbus, location_state: OH
event_id: EVT00002814, load_id: LOAD00001407, trip_id: TRIP00001407, event_type: Delivery, facility_id: FAC00044, scheduled_datetime: 2022-01-19 03:54:28.283837, actual_datetime: 2022-01-19 08:09:04.191449, detention_minutes: 168, on_time_flag: False, location_city: Philadelphia, location_state: PA
event_id: EVT00002815, load_id: LOAD00001408, trip_id: TRIP00001408, event_type: Pickup, facility_id: FAC00023, scheduled_datetime: 2022-01-18 06:00:00.000000, actual_datetime: 2022-01-18 09:29:59.704521, detention_minutes: 24, on_time_flag: False, location_city: Dallas, location_state: TX
event_id: EVT00002816, load_id: LOAD00001408, trip_id: TRIP00001408, event_type: Delivery, facility_id: FAC00010, scheduled_datetime: 2022-01-19 00:41:59.704521, actual_datetime: 2022-01-19 06:21:31.210897, detention_minutes: 151, on_time_flag: False, location_city: Indianapolis, location_state: IN
event_id: EVT00002817, load_id: LOAD00001409, trip_id: TRIP00001409, event_type: Pickup, facility_id: FAC00015, scheduled_datetime: 2022-01-18 14:00:00.000000, actual_datetime: 2022-01-18 14:17:59.307225, detention_minutes: 0, on_time_flag: True, location_city: Las Vegas, location_state: NV
event_id: EVT00002818, load_id: LOAD00001409, trip_id: TRIP00001409, event_type: Delivery, facility_id: FAC00045, scheduled_datetime: 2022-01-19 13:41:59.307225, actual_datetime: 2022-01-19 17:42:05.671226, detention_minutes: 98, on_time_flag: False, location_city: Dallas, location_state: TX
event_id: EVT00002819, load_id: LOAD00001410, trip_id: TRIP00001410, event_type: Pickup, facility_id: FAC00018, scheduled_datetime: 2022-01-18 09:00:00.000000, actual_datetime: 2022-01-18 11:29:48.772747, detention_minutes: 108, on_time_flag: False, location_city: Miami, location_state: FL
event_id: EVT00002820, load_id: LOAD00001410, trip_id: TRIP00001410, event_type: Delivery, facility_id: FAC00030, scheduled_datetime: 2022-01-19 11:05:48.772747, actual_datetime: 2022-01-19 14:09:32.312320, detention_minutes: 224, on_time_flag: False, location_city: Dallas, location_state: TX
event_id: EVT00002821, load_id: LOAD00001411, trip_id: TRIP00001411, event_type: Pickup, facility_id: FAC00015, scheduled_datetime: 2022-01-18 14:00:00.000000, actual_datetime: 2022-01-18 13:26:03.265372, detention_minutes: 117, on_time_flag: True, location_city: Dallas, location_state: TX
event_id: EVT00002822, load_id: LOAD00001411, trip_id: TRIP00001411, event_type: Delivery, facility_id: FAC00001, scheduled_datetime: 2022-01-19 05:20:03.265372, actual_datetime: 2022-01-19 08:20:45.002684, detention_minutes: 225, on_time_flag: False, location_city: Denver, location_state: CO
event_id: EVT00002823, load_id: LOAD00001412, trip_id: TRIP00001412, event_type: Pickup, facility_id: FAC00046, scheduled_datetime: 2022-01-18 16:00:00.000000, actual_datetime: 2022-01-18 17:54:39.761812, detention_minutes: 46, on_time_flag: True, location_city: Philadelphia, location_state: PA
event_id: EVT00002824, load_id: LOAD00001412, trip_id: TRIP00001412, event_type: Delivery, facility_id: FAC00002, scheduled_datetime: 2022-01-19 05:12:39.761812, actual_datetime: 2022-01-19 08:09:53.280144, detention_minutes: 214, on_time_flag: False, location_city: Indianapolis, location_state: IN
event_id: EVT00002825, load_id: LOAD00001413, trip_id: TRIP00001413, event_type: Pickup, facility_id: FAC00003, scheduled_datetime: 2022-01-18 11:00:00.000000, actual_datetime: 2022-01-18 11:05:23.517026, detention_minutes: 178, on_time_flag: True, location_city: Las Vegas, location_state: NV
event_id: EVT00002826, load_id: LOAD00001413, trip_id: TRIP00001413, event_type: Delivery, facility_id: FAC00010, scheduled_datetime: 2022-01-19 10:53:23.517026, actual_datetime: 2022-01-19 14:12:31.449856, detention_minutes: 162, on_time_flag: False, location_city: Dallas, location_state: TX
event_id: EVT00002827, load_id: LOAD00001414, trip_id: TRIP00001414, event_type: Pickup, facility_id: FAC00017, scheduled_datetime: 2022-01-18 08:00:00.000000, actual_datetime: 2022-01-18 07:41:31.412324, detention_minutes: 144, on_time_flag: True, location_city: Philadelphia, location_state: PA
event_id: EVT00002828, load_id: LOAD00001414, trip_id: TRIP00001414, event_type: Delivery, facility_id: FAC00004, scheduled_datetime: 2022-01-20 05:05:31.412324, actual_datetime: 2022-01-20 06:30:48.675755, detention_minutes: 153, on_time_flag: True, location_city: Seattle, location_state: WA
event_id: EVT00002829, load_id: LOAD00001415, trip_id: TRIP00001415, event_type: Pickup, facility_id: FAC00006, scheduled_datetime: 2022-01-18 14:00:00.000000, actual_datetime: 2022-01-18 15:55:16.642590, detention_minutes: 136, on_time_flag: True, location_city: Columbus, location_state: OH
event_id: EVT00002830, load_id: LOAD00001415, trip_id: TRIP00001415, event_type: Delivery, facility_id: FAC00016, scheduled_datetime: 2022-01-18 23:37:16.642590, actual_datetime: 2022-01-19 03:31:50.746017, detention_minutes: 27, on_time_flag: False, location_city: Philadelphia, location_state: PA
event_id: EVT00002831, load_id: LOAD00001416, trip_id: TRIP00001416, event_type: Pickup, facility_id: FAC00018, scheduled_datetime: 2022-01-18 08:00:00.000000, actual_datetime: 2022-01-18 07:03:22.434333, detention_minutes: 16, on_time_flag: True, location_city: Detroit, location_state: MI
event_id: EVT00002832, load_id: LOAD00001416, trip_id: TRIP00001416, event_type: Delivery, facility_id: FAC00042, scheduled_datetime: 2022-01-19 03:39:22.434333, actual_datetime: 2022-01-19 09:14:12.088072, detention_minutes: 33, on_time_flag: False, location_city: Houston, location_state: TX
event_id: EVT00002833, load_id: LOAD00001417, trip_id: TRIP00001417, event_type: Pickup, facility_id: FAC00024, scheduled_datetime: 2022-01-18 08:00:00.000000, actual_datetime: 2022-01-18 08:31:34.577827, detention_minutes: 153, on_time_flag: True, location_city: Houston, location_state: TX
event_id: EVT00002834, load_id: LOAD00001417, trip_id: TRIP00001417, event_type: Delivery, facility_id: FAC00035, scheduled_datetime: 2022-01-18 17:07:34.577827, actual_datetime: 2022-01-18 15:48:10.516699, detention_minutes: 86, on_time_flag: True, location_city: Memphis, location_state: TN
event_id: EVT00002835, load_id: LOAD00001418, trip_id: TRIP00001418, event_type: Pickup, facility_id: FAC00046, scheduled_datetime: 2022-01-18 09:00:00.000000, actual_datetime: 2022-01-18 09:52:44.189518, detention_minutes: 149, on_time_flag: True, location_city: New York, location_state: NY
event_id: EVT00002836, load_id: LOAD00001418, trip_id: TRIP00001418, event_type: Delivery, facility_id: FAC00043, scheduled_datetime: 2022-01-18 20:04:44.189518, actual_datetime: 2022-01-18 23:38:09.287772, detention_minutes: 3, on_time_flag: False, location_city: Columbus, location_state: OH
event_id: EVT00002837, load_id: LOAD00001419, trip_id: TRIP00001419, event_type: Pickup, facility_id: FAC00016, scheduled_datetime: 2022-01-18 08:00:00.000000, actual_datetime: 2022-01-18 09:53:25.046318, detention_minutes: 0, on_time_flag: True, location_city: Las Vegas, location_state: NV
event_id: EVT00002838, load_id: LOAD00001419, trip_id: TRIP00001419, event_type: Delivery, facility_id: FAC00006, scheduled_datetime: 2022-01-18 15:05:25.046318, actual_datetime: 2022-01-18 15:59:18.902931, detention_minutes: 94, on_time_flag: True, location_city: Los Angeles, location_state: CA
event_id: EVT00002839, load_id: LOAD00001420, trip_id: TRIP00001420, event_type: Pickup, facility_id: FAC00047, scheduled_datetime: 2022-01-18 17:00:00.000000, actual_datetime: 2022-01-18 16:54:54.222085, detention_minutes: 0, on_time_flag: True, location_city: Miami, location_state: FL
event_id: EVT00002840, load_id: LOAD00001420, trip_id: TRIP00001420, event_type: Delivery, facility_id: FAC00028, scheduled_datetime: 2022-01-20 18:00:54.222085, actual_datetime: 2022-01-20 21:41:34.223614, detention_minutes: 39, on_time_flag: False, location_city: Seattle, location_state: WA
event_id: EVT00002841, load_id: LOAD00001421, trip_id: TRIP00001421, event_type: Pickup, facility_id: FAC00029, scheduled_datetime: 2022-01-18 14:00:00.000000, actual_datetime: 2022-01-18 15:10:07.091379, detention_minutes: 0, on_time_flag: True, location_city: Dallas, location_state: TX
event_id: EVT00002842, load_id: LOAD00001421, trip_id: TRIP00001421, event_type: Delivery, facility_id: FAC00038, scheduled_datetime: 2022-01-19 03:10:07.091379, actual_datetime: 2022-01-19 06:58:42.835808, detention_minutes: 233, on_time_flag: False, location_city: Denver, location_state: CO
event_id: EVT00002843, load_id: LOAD00001422, trip_id: TRIP00001422, event_type: Pickup, facility_id: FAC00040, scheduled_datetime: 2022-01-18 07:00:00.000000, actual_datetime: 2022-01-18 06:27:46.470964, detention_minutes: 113, on_time_flag: True, location_city: Miami, location_state: FL
event_id: EVT00002844, load_id: LOAD00001422, trip_id: TRIP00001422, event_type: Delivery, facility_id: FAC00047, scheduled_datetime: 2022-01-19 02:21:46.470964, actual_datetime: 2022-01-19 08:06:34.211742, detention_minutes: 124, on_time_flag: False, location_city: Philadelphia, location_state: PA
event_id: EVT00002845, load_id: LOAD00001423, trip_id: TRIP00001423, event_type: Pickup, facility_id: FAC00042, scheduled_datetime: 2022-01-18 14:00:00.000000, actual_datetime: 2022-01-18 17:35:20.155376, detention_minutes: 167, on_time_flag: False, location_city: Houston, location_state: TX
event_id: EVT00002846, load_id: LOAD00001423, trip_id: TRIP00001423, event_type: Delivery, facility_id: FAC00024, scheduled_datetime: 2022-01-19 16:05:20.155376, actual_datetime: 2022-01-19 15:31:40.466857, detention_minutes: 179, on_time_flag: True, location_city: Detroit, location_state: MI
event_id: EVT00002847, load_id: LOAD00001424, trip_id: TRIP00001424, event_type: Pickup, facility_id: FAC00042, scheduled_datetime: 2022-01-18 18:00:00.000000, actual_datetime: 2022-01-18 20:37:30.209542, detention_minutes: 178, on_time_flag: False, location_city: Kansas City, location_state: MO
event_id: EVT00002848, load_id: LOAD00001424, trip_id: TRIP00001424, event_type: Delivery, facility_id: FAC00019, scheduled_datetime: 2022-01-20 01:07:30.209542, actual_datetime: 2022-01-19 23:46:41.414456, detention_minutes: 58, on_time_flag: True, location_city: Los Angeles, location_state: CA
event_id: EVT00002849, load_id: LOAD00001425, trip_id: TRIP00001425, event_type: Pickup, facility_id: FAC00025, scheduled_datetime: 2022-01-18 08:00:00.000000, actual_datetime: 2022-01-18 09:11:52.100747, detention_minutes: 0, on_time_flag: True, location_city: Chicago, location_state: IL
event_id: EVT00002850, load_id: LOAD00001425, trip_id: TRIP00001425, event_type: Delivery, facility_id: FAC00029, scheduled_datetime: 2022-01-19 21:23:52.100747, actual_datetime: 2022-01-19 21:38:30.945006, detention_minutes: 52, on_time_flag: True, location_city: Portland, location_state: OR
event_id: EVT00002851, load_id: LOAD00001426, trip_id: TRIP00001426, event_type: Pickup, facility_id: FAC00028, scheduled_datetime: 2022-01-18 09:00:00.000000, actual_datetime: 2022-01-18 07:53:19.244088, detention_minutes: 24, on_time_flag: True, location_city: Charlotte, location_state: NC
event_id: EVT00002852, load_id: LOAD00001426, trip_id: TRIP00001426, event_type: Delivery, facility_id: FAC00012, scheduled_datetime: 2022-01-20 03:53:19.244088, actual_datetime: 2022-01-20 06:37:06.576179, detention_minutes: 167, on_time_flag: False, location_city: Portland, location_state: OR
event_id: EVT00002853, load_id: LOAD00001427, trip_id: TRIP00001427, event_type: Pickup, facility_id: FAC00047, scheduled_datetime: 2022-01-18 18:00:00.000000, actual_datetime: 2022-01-18 16:33:41.269072, detention_minutes: 98, on_time_flag: True, location_city: Dallas, location_state: TX
event_id: EVT00002854, load_id: LOAD00001427, trip_id: TRIP00001427, event_type: Delivery, facility_id: FAC00042, scheduled_datetime: 2022-01-19 07:09:41.269072, actual_datetime: 2022-01-19 11:41:11.047259, detention_minutes: 201, on_time_flag: False, location_city: Indianapolis, location_state: IN
event_id: EVT00002855, load_id: LOAD00001428, trip_id: TRIP00001428, event_type: Pickup, facility_id: FAC00017, scheduled_datetime: 2022-01-18 11:00:00.000000, actual_datetime: 2022-01-18 13:05:08.043440, detention_minutes: 175, on_time_flag: False, location_city: Dallas, location_state: TX
event_id: EVT00002856, load_id: LOAD00001428, trip_id: TRIP00001428, event_type: Delivery, facility_id: FAC00016, scheduled_datetime: 2022-01-19 05:53:08.043440, actual_datetime: 2022-01-19 03:25:29.777338, detention_minutes: 7, on_time_flag: False, location_city: Indianapolis, location_state: IN
event_id: EVT00002857, load_id: LOAD00001429, trip_id: TRIP00001429, event_type: Pickup, facility_id: FAC00020, scheduled_datetime: 2022-01-18 12:00:00.000000, actual_datetime: 2022-01-18 14:40:20.004689, detention_minutes: 174, on_time_flag: False, location_city: Kansas City, location_state: MO
