load_id: LOAD00000001, customer_id: CUST00183, route_id: RTE00019, load_date: 2022-01-01, load_type: Dry Van, weight_lbs: 19178, pieces: 13, revenue: 3045.23, fuel_surcharge: 406.72, accessorial_charges: 100, load_status: Completed, booking_type: Spot
load_id: LOAD00002660, customer_id: CUST00018, route_id: RTE00043, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 10965, pieces: 9, revenue: 2174.31, fuel_surcharge: 249.44, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002661, customer_id: CUST00122, route_id: RTE00021, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 39686, pieces: 8, revenue: 4840.34, fuel_surcharge: 590.24, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00002662, customer_id: CUST00062, route_id: RTE00016, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 38340, pieces: 19, revenue: 7428.14, fuel_surcharge: 463.93, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002663, customer_id: CUST00164, route_id: RTE00005, load_date: 2022-02-03, load_type: Dry Van, weight_lbs: 16568, pieces: 26, revenue: 3666.18, fuel_surcharge: 454.74, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002664, customer_id: CUST00122, route_id: RTE00027, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 17162, pieces: 19, revenue: 2458.5, fuel_surcharge: 419.43, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00002665, customer_id: CUST00159, route_id: RTE00011, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 13460, pieces: 18, revenue: 1005.64, fuel_surcharge: 131.28, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002666, customer_id: CUST00110, route_id: RTE00037, load_date: 2022-02-03, load_type: Dry Van, weight_lbs: 40850, pieces: 15, revenue: 4183.7, fuel_surcharge: 537.81, accessorial_charges: 75, load_status: Completed, booking_type: Contract
load_id: LOAD00002667, customer_id: CUST00091, route_id: RTE00026, load_date: 2022-02-03, load_type: Dry Van, weight_lbs: 38569, pieces: 9, revenue: 3481.99, fuel_surcharge: 555.52, accessorial_charges: 200, load_status: Completed, booking_type: Spot
load_id: LOAD00002668, customer_id: CUST00107, route_id: RTE00007, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 12688, pieces: 14, revenue: 3641.49, fuel_surcharge: 504.32, accessorial_charges: 50, load_status: Completed, booking_type: Spot
load_id: LOAD00002669, customer_id: CUST00150, route_id: RTE00010, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 24913, pieces: 7, revenue: 142.22, fuel_surcharge: 15.64, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00002670, customer_id: CUST00164, route_id: RTE00006, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 23989, pieces: 9, revenue: 1436.44, fuel_surcharge: 189.0, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00002671, customer_id: CUST00138, route_id: RTE00036, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 18408, pieces: 15, revenue: 708.27, fuel_surcharge: 86.46, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00002672, customer_id: CUST00113, route_id: RTE00002, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 23947, pieces: 7, revenue: 1540.75, fuel_surcharge: 153.34, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00002673, customer_id: CUST00178, route_id: RTE00039, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 44517, pieces: 10, revenue: 2142.05, fuel_surcharge: 344.52, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00002674, customer_id: CUST00075, route_id: RTE00026, load_date: 2022-02-03, load_type: Dry Van, weight_lbs: 29091, pieces: 26, revenue: 3202.05, fuel_surcharge: 555.52, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00002675, customer_id: CUST00132, route_id: RTE00004, load_date: 2022-02-03, load_type: Dry Van, weight_lbs: 16800, pieces: 11, revenue: 3309.46, fuel_surcharge: 383.23, accessorial_charges: 100, load_status: Completed, booking_type: Spot
load_id: LOAD00002676, customer_id: CUST00098, route_id: RTE00005, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 29662, pieces: 10, revenue: 3718.99, fuel_surcharge: 454.74, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002677, customer_id: CUST00175, route_id: RTE00052, load_date: 2022-02-03, load_type: Dry Van, weight_lbs: 21332, pieces: 15, revenue: 1299.08, fuel_surcharge: 273.36, accessorial_charges: 100, load_status: Completed, booking_type: Spot
load_id: LOAD00002678, customer_id: CUST00148, route_id: RTE00015, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 12431, pieces: 25, revenue: 293.33, fuel_surcharge: 13.8, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00002679, customer_id: CUST00049, route_id: RTE00047, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 15289, pieces: 26, revenue: 927.03, fuel_surcharge: 76.16, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002680, customer_id: CUST00158, route_id: RTE00033, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 16010, pieces: 18, revenue: 392.19, fuel_surcharge: 40.08, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00002681, customer_id: CUST00034, route_id: RTE00033, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 11565, pieces: 27, revenue: 399.91, fuel_surcharge: 40.08, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002682, customer_id: CUST00090, route_id: RTE00024, load_date: 2022-02-03, load_type: Dry Van, weight_lbs: 41386, pieces: 21, revenue: 3343.87, fuel_surcharge: 376.0, accessorial_charges: 100, load_status: Completed, booking_type: Spot
load_id: LOAD00002683, customer_id: CUST00055, route_id: RTE00035, load_date: 2022-02-03, load_type: Dry Van, weight_lbs: 36483, pieces: 3, revenue: 2030.51, fuel_surcharge: 344.12, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00002684, customer_id: CUST00198, route_id: RTE00044, load_date: 2022-02-03, load_type: Dry Van, weight_lbs: 43153, pieces: 10, revenue: 6625.78, fuel_surcharge: 814.37, accessorial_charges: 50, load_status: Completed, booking_type: Contract
load_id: LOAD00002685, customer_id: CUST00169, route_id: RTE00022, load_date: 2022-02-03, load_type: Dry Van, weight_lbs: 41937, pieces: 14, revenue: 1142.63, fuel_surcharge: 161.53, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002686, customer_id: CUST00003, route_id: RTE00024, load_date: 2022-02-03, load_type: Dry Van, weight_lbs: 42044, pieces: 12, revenue: 2705.72, fuel_surcharge: 376.0, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00002687, customer_id: CUST00178, route_id: RTE00036, load_date: 2022-02-03, load_type: Dry Van, weight_lbs: 11517, pieces: 26, revenue: 751.52, fuel_surcharge: 86.46, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002688, customer_id: CUST00133, route_id: RTE00012, load_date: 2022-02-03, load_type: Refrigerated, weight_lbs: 17237, pieces: 11, revenue: 6170.9, fuel_surcharge: 453.91, accessorial_charges: 75, load_status: Completed, booking_type: Spot
load_id: LOAD00002689, customer_id: CUST00108, route_id: RTE00034, load_date: 2022-02-03, load_type: Dry Van, weight_lbs: 44788, pieces: 21, revenue: 5320.29, fuel_surcharge: 792.88, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00002690, customer_id: CUST00087, route_id: RTE00038, load_date: 2022-02-03, load_type: Dry Van, weight_lbs: 15178, pieces: 3, revenue: 3318.0, fuel_surcharge: 314.64, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002691, customer_id: CUST00195, route_id: RTE00011, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 42229, pieces: 13, revenue: 857.4, fuel_surcharge: 131.28, accessorial_charges: 50, load_status: Completed, booking_type: Contract
load_id: LOAD00002692, customer_id: CUST00128, route_id: RTE00025, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 42590, pieces: 16, revenue: 4567.99, fuel_surcharge: 565.38, accessorial_charges: 100, load_status: Completed, booking_type: Contract
load_id: LOAD00002693, customer_id: CUST00118, route_id: RTE00021, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 44219, pieces: 25, revenue: 4565.33, fuel_surcharge: 590.24, accessorial_charges: 200, load_status: Completed, booking_type: Contract
load_id: LOAD00002694, customer_id: CUST00086, route_id: RTE00020, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 24986, pieces: 3, revenue: 3817.72, fuel_surcharge: 738.48, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002695, customer_id: CUST00062, route_id: RTE00055, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 40705, pieces: 7, revenue: 3060.5, fuel_surcharge: 357.25, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00002696, customer_id: CUST00085, route_id: RTE00012, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 36193, pieces: 6, revenue: 6022.99, fuel_surcharge: 453.91, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002697, customer_id: CUST00128, route_id: RTE00038, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 12868, pieces: 7, revenue: 3972.25, fuel_surcharge: 314.64, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00002698, customer_id: CUST00199, route_id: RTE00044, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 13046, pieces: 25, revenue: 6420.37, fuel_surcharge: 814.37, accessorial_charges: 200, load_status: Completed, booking_type: Spot
load_id: LOAD00002699, customer_id: CUST00002, route_id: RTE00019, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 35683, pieces: 23, revenue: 2939.05, fuel_surcharge: 406.72, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002700, customer_id: CUST00006, route_id: RTE00035, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 28466, pieces: 28, revenue: 2253.12, fuel_surcharge: 344.12, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00002701, customer_id: CUST00067, route_id: RTE00043, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 39928, pieces: 2, revenue: 2145.43, fuel_surcharge: 249.44, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002702, customer_id: CUST00124, route_id: RTE00036, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 30559, pieces: 21, revenue: 664.08, fuel_surcharge: 86.46, accessorial_charges: 200, load_status: Completed, booking_type: Spot
load_id: LOAD00002703, customer_id: CUST00200, route_id: RTE00029, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 17397, pieces: 10, revenue: 6686.16, fuel_surcharge: 891.82, accessorial_charges: 200, load_status: Completed, booking_type: Contract
load_id: LOAD00002704, customer_id: CUST00168, route_id: RTE00051, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 14400, pieces: 26, revenue: 3375.76, fuel_surcharge: 460.0, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002705, customer_id: CUST00190, route_id: RTE00042, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 32607, pieces: 8, revenue: 5669.66, fuel_surcharge: 472.14, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002706, customer_id: CUST00173, route_id: RTE00018, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 36235, pieces: 18, revenue: 1346.91, fuel_surcharge: 187.6, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002707, customer_id: CUST00049, route_id: RTE00047, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 11079, pieces: 11, revenue: 1116.22, fuel_surcharge: 76.16, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00002708, customer_id: CUST00020, route_id: RTE00031, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 43646, pieces: 22, revenue: 1466.91, fuel_surcharge: 185.6, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002709, customer_id: CUST00071, route_id: RTE00037, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 22441, pieces: 9, revenue: 4212.28, fuel_surcharge: 537.81, accessorial_charges: 150, load_status: Completed, booking_type: Spot
load_id: LOAD00002710, customer_id: CUST00103, route_id: RTE00050, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 39102, pieces: 13, revenue: 1525.88, fuel_surcharge: 170.88, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00002711, customer_id: CUST00022, route_id: RTE00048, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 12262, pieces: 11, revenue: 6997.54, fuel_surcharge: 792.88, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002712, customer_id: CUST00060, route_id: RTE00014, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 21143, pieces: 17, revenue: 2796.24, fuel_surcharge: 228.76, accessorial_charges: 100, load_status: Completed, booking_type: Contract
load_id: LOAD00002713, customer_id: CUST00033, route_id: RTE00006, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 14431, pieces: 11, revenue: 1423.89, fuel_surcharge: 189.0, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00002714, customer_id: CUST00187, route_id: RTE00045, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 16871, pieces: 5, revenue: 1332.51, fuel_surcharge: 137.31, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002715, customer_id: CUST00163, route_id: RTE00020, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 11463, pieces: 15, revenue: 4016.58, fuel_surcharge: 738.48, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002716, customer_id: CUST00081, route_id: RTE00046, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 41266, pieces: 4, revenue: 6427.03, fuel_surcharge: 499.18, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002717, customer_id: CUST00193, route_id: RTE00007, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 40528, pieces: 1, revenue: 4512.28, fuel_surcharge: 504.32, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00002718, customer_id: CUST00066, route_id: RTE00052, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 31928, pieces: 26, revenue: 1422.54, fuel_surcharge: 273.36, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002719, customer_id: CUST00030, route_id: RTE00041, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 36000, pieces: 18, revenue: 3347.69, fuel_surcharge: 255.36, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002720, customer_id: CUST00004, route_id: RTE00051, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 30920, pieces: 6, revenue: 3722.53, fuel_surcharge: 460.0, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00002721, customer_id: CUST00150, route_id: RTE00033, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 37885, pieces: 22, revenue: 407.57, fuel_surcharge: 40.08, accessorial_charges: 200, load_status: Completed, booking_type: Contract
load_id: LOAD00002722, customer_id: CUST00081, route_id: RTE00019, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 23183, pieces: 23, revenue: 2542.56, fuel_surcharge: 406.72, accessorial_charges: 50, load_status: Completed, booking_type: Contract
load_id: LOAD00002723, customer_id: CUST00069, route_id: RTE00034, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 21025, pieces: 19, revenue: 5299.62, fuel_surcharge: 792.88, accessorial_charges: 100, load_status: Completed, booking_type: Contract
load_id: LOAD00002724, customer_id: CUST00071, route_id: RTE00032, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 28929, pieces: 12, revenue: 4310.5, fuel_surcharge: 451.8, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002725, customer_id: CUST00181, route_id: RTE00035, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 44252, pieces: 12, revenue: 1875.48, fuel_surcharge: 344.12, accessorial_charges: 100, load_status: Completed, booking_type: Contract
load_id: LOAD00002726, customer_id: CUST00184, route_id: RTE00033, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 11543, pieces: 13, revenue: 429.28, fuel_surcharge: 40.08, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00002727, customer_id: CUST00083, route_id: RTE00049, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 28781, pieces: 9, revenue: 1619.66, fuel_surcharge: 144.0, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002728, customer_id: CUST00140, route_id: RTE00003, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 44573, pieces: 23, revenue: 5038.5, fuel_surcharge: 580.87, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002729, customer_id: CUST00108, route_id: RTE00015, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 27631, pieces: 14, revenue: 290.17, fuel_surcharge: 13.8, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00002730, customer_id: CUST00052, route_id: RTE00056, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 22450, pieces: 17, revenue: 3725.65, fuel_surcharge: 309.24, accessorial_charges: 50, load_status: Completed, booking_type: Spot
load_id: LOAD00002731, customer_id: CUST00196, route_id: RTE00033, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 25089, pieces: 22, revenue: 444.77, fuel_surcharge: 40.08, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002732, customer_id: CUST00189, route_id: RTE00043, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 27861, pieces: 2, revenue: 2107.67, fuel_surcharge: 249.44, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002733, customer_id: CUST00092, route_id: RTE00016, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 14829, pieces: 15, revenue: 7193.73, fuel_surcharge: 463.93, accessorial_charges: 0, load_status: Completed, booking_type: Spot
load_id: LOAD00002734, customer_id: CUST00029, route_id: RTE00043, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 40345, pieces: 19, revenue: 2172.06, fuel_surcharge: 249.44, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002735, customer_id: CUST00069, route_id: RTE00031, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 13574, pieces: 28, revenue: 1490.21, fuel_surcharge: 185.6, accessorial_charges: 100, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002736, customer_id: CUST00096, route_id: RTE00049, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 27846, pieces: 4, revenue: 1978.88, fuel_surcharge: 144.0, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002737, customer_id: CUST00009, route_id: RTE00036, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 35478, pieces: 15, revenue: 770.34, fuel_surcharge: 86.46, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00002738, customer_id: CUST00135, route_id: RTE00058, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 20662, pieces: 26, revenue: 1272.8, fuel_surcharge: 98.61, accessorial_charges: 50, load_status: Completed, booking_type: Spot
load_id: LOAD00002739, customer_id: CUST00047, route_id: RTE00046, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 40972, pieces: 11, revenue: 6993.99, fuel_surcharge: 499.18, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00002740, customer_id: CUST00135, route_id: RTE00007, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 15696, pieces: 4, revenue: 3915.02, fuel_surcharge: 504.32, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002741, customer_id: CUST00015, route_id: RTE00047, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 33045, pieces: 1, revenue: 885.72, fuel_surcharge: 76.16, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002742, customer_id: CUST00038, route_id: RTE00043, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 20802, pieces: 6, revenue: 2108.68, fuel_surcharge: 249.44, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002743, customer_id: CUST00057, route_id: RTE00044, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 12688, pieces: 20, revenue: 6604.39, fuel_surcharge: 814.37, accessorial_charges: 75, load_status: Completed, booking_type: Contract
load_id: LOAD00002744, customer_id: CUST00097, route_id: RTE00030, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 35764, pieces: 4, revenue: 5890.16, fuel_surcharge: 708.51, accessorial_charges: 150, load_status: Completed, booking_type: Spot
load_id: LOAD00002745, customer_id: CUST00129, route_id: RTE00022, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 30322, pieces: 15, revenue: 987.76, fuel_surcharge: 161.53, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002746, customer_id: CUST00198, route_id: RTE00033, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 38525, pieces: 18, revenue: 350.33, fuel_surcharge: 40.08, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002747, customer_id: CUST00167, route_id: RTE00051, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 36566, pieces: 11, revenue: 3287.01, fuel_surcharge: 460.0, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002748, customer_id: CUST00160, route_id: RTE00030, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 11940, pieces: 15, revenue: 5427.73, fuel_surcharge: 708.51, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002749, customer_id: CUST00177, route_id: RTE00048, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 21446, pieces: 23, revenue: 5970.59, fuel_surcharge: 792.88, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002750, customer_id: CUST00190, route_id: RTE00018, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 31791, pieces: 22, revenue: 1363.94, fuel_surcharge: 187.6, accessorial_charges: 0, load_status: Completed, booking_type: Contract
load_id: LOAD00002751, customer_id: CUST00004, route_id: RTE00050, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 26474, pieces: 5, revenue: 1338.81, fuel_surcharge: 170.88, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002752, customer_id: CUST00146, route_id: RTE00052, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 41419, pieces: 7, revenue: 1170.98, fuel_surcharge: 273.36, accessorial_charges: 200, load_status: Completed, booking_type: Contract
load_id: LOAD00002753, customer_id: CUST00169, route_id: RTE00044, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 21508, pieces: 23, revenue: 7072.41, fuel_surcharge: 814.37, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00002754, customer_id: CUST00147, route_id: RTE00046, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 21671, pieces: 21, revenue: 5448.84, fuel_surcharge: 499.18, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002755, customer_id: CUST00158, route_id: RTE00035, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 12935, pieces: 28, revenue: 2155.61, fuel_surcharge: 344.12, accessorial_charges: 200, load_status: Completed, booking_type: Contract
load_id: LOAD00002756, customer_id: CUST00008, route_id: RTE00044, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 11247, pieces: 21, revenue: 8108.44, fuel_surcharge: 814.37, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002757, customer_id: CUST00146, route_id: RTE00047, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 28884, pieces: 8, revenue: 936.87, fuel_surcharge: 76.16, accessorial_charges: 150, load_status: Completed, booking_type: Contract
load_id: LOAD00002758, customer_id: CUST00133, route_id: RTE00001, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 18359, pieces: 11, revenue: 1053.06, fuel_surcharge: 128.63, accessorial_charges: 200, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002759, customer_id: CUST00182, route_id: RTE00035, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 24058, pieces: 22, revenue: 2126.35, fuel_surcharge: 344.12, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002760, customer_id: CUST00024, route_id: RTE00006, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 12772, pieces: 12, revenue: 1570.59, fuel_surcharge: 189.0, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002761, customer_id: CUST00021, route_id: RTE00044, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 15522, pieces: 1, revenue: 6211.04, fuel_surcharge: 814.37, accessorial_charges: 150, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002762, customer_id: CUST00054, route_id: RTE00005, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 22488, pieces: 18, revenue: 3961.75, fuel_surcharge: 454.74, accessorial_charges: 75, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002763, customer_id: CUST00175, route_id: RTE00005, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 33621, pieces: 4, revenue: 4540.19, fuel_surcharge: 454.74, accessorial_charges: 75, load_status: Completed, booking_type: Spot
load_id: LOAD00002764, customer_id: CUST00128, route_id: RTE00054, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 24734, pieces: 12, revenue: 3570.48, fuel_surcharge: 295.83, accessorial_charges: 100, load_status: Completed, booking_type: Contract
load_id: LOAD00002765, customer_id: CUST00174, route_id: RTE00015, load_date: 2022-02-04, load_type: Refrigerated, weight_lbs: 37436, pieces: 19, revenue: 254.77, fuel_surcharge: 13.8, accessorial_charges: 50, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002766, customer_id: CUST00015, route_id: RTE00027, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 15410, pieces: 11, revenue: 2423.14, fuel_surcharge: 419.43, accessorial_charges: 0, load_status: Completed, booking_type: Dedicated
load_id: LOAD00002767, customer_id: CUST00114, route_id: RTE00056, load_date: 2022-02-04, load_type: Dry Van, weight_lbs: 39659, pieces: 16, revenue: 4722.95, fuel_surcharge: 309.24, accessorial_charges: 100, load_status: Completed, booking_type: Contract
load_id: LOAD00002768, customer_id: CUST00116, route_id: RTE00008, load_date: 2022-02-05, load_type: Dry Van, weight_lbs: 14687, pieces: 9, revenue: 1720.8, fuel_surcharge: 114.3, accessorial_charges: 0, load_status: Completed, booking_type: Contract
